vin,name,model_id,make_name,model_name,body_style,door_count,engine_cylinders,price,transmission,trim,year,normalized_color_exterior,normalized_color_interior
WBY2Z2C59GV675312,BMW i8,20001131,BMW,i8,Coupe,2,0,62997,Automatic,,2016,White,Brown
5UX33DT03N9L70397,BMW X4,20001125,BMW,X4,SUV,4,0,42900,Automatic,xDrive30i,2022,White,Beige
5UX43DT07R9U11558,BMW X4,20001125,BMW,X4,SUV,4,0,59970,Automatic,M40i,2024,Gray,Red
5YM23CS06P9P79934,BMW XM,20001955,BMW,XM,Sport Utility,4,0,133395,Automatic,,2023,White,Black
WBXHU7C39J5L05820,BMW X1,20000934,BMW,X1,SUV,4,0,19998,Automatic,sDrive28i,2018,White,Black
WBY2Z4C53K7D37478,BMW i8,20001131,BMW,i8,Coupe,2,0,69599,Automatic,,2019,White,Black
5UXCR4C07M9G90547,BMW X5,20000035,BMW,X5,SUV,4,0,46999,Automatic,sDrive40i,2021,Black,Black
5UXCW2C58KL084910,BMW X7,20001703,BMW,X7,Sport Utility,4,0,36995,Automatic,xDrive40i,2019,White,Black
WBXYJ5C36JEF74177,BMW X2,20001451,BMW,X2,Sport Utility,4,0,17990,Automatic,xDrive28i,2018,Black,
5UXWX9C53H0T07464,BMW X3,20000034,BMW,X3,SUV,4,0,14699,Automatic,xDrive28i,2017,White,Black
WBS2U7C08M7H70831,BMW 2-Series,20001139,BMW,2-Series,Coupe,2,0,57881,Automatic,Competition,2021,Silver,
WBX73EF03P5V96487,BMW X1,20000934,BMW,X1,Sport Utility,4,0,37999,Automatic,xDrive28i,2023,White,Brown
5UXKR2C54J0X07801,BMW X5,20000035,BMW,X5,Sport Utility,4,0,27995,Automatic,sDrive35i,2018,Black,Black
5UX43DP09N9J61504,BMW X3,20000034,BMW,X3,SUV,4,0,33500,Automatic,sDrive30i,2022,Black,Black
5UXCR4C03N9J66407,BMW X5,20000035,BMW,X5,SUV,4,0,46999,Automatic,sDrive40i,2022,White,White
5UX33EM04R9S93002,BMW X7,20001703,BMW,X7,Sport Utility,4,0,104996,Automatic,M60i,2024,Gray,White
5UX33DT01P9S79504,BMW X4,20001125,BMW,X4,Sport Utility,4,0,44484,Automatic,xDrive30i,2023,Gray,Black
5UXCR4C08M9G08373,BMW X5,20000035,BMW,X5,Sport Utility,4,0,43513,Automatic,sDrive40i,2021,White,Beige
5UXTY9C03M9H30476,BMW X3,20000034,BMW,X3,SUV,4,0,43965,Automatic,M40i,2021,Black,Black
5UXCR6C09N9J34458,BMW X5,20000035,BMW,X5,SUV,4,0,52911,Automatic,xDrive40i,2022,White,Black
WBY8P4C05L7G99012,BMW i3,20001124,BMW,i3,Hatchback,4,0,24881,Automatic,120Ah w/Range Extender,2020,Black,
5UXTR7C54KLR39722,BMW X3,20000034,BMW,X3,SUV,4,0,15999,Automatic,sDrive30i,2019,Black,Black
5UX53DP09P9R90340,BMW X3,20000034,BMW,X3,SUV,4,0,41995,Automatic,xDrive30i,2023,Black,Black
WBY8P8C03M7H54534,BMW i3,20001124,BMW,i3,Hatchback,4,0,33885,Automatic,120Ah w/Range Extender,2021,Black,
5UXCR4C01L9C57482,BMW X5,20000035,BMW,X5,SUV,4,0,32990,Automatic,sDrive40i,2020,Black,Black
5UXTS3C50J0Y97806,BMW X3,20000034,BMW,X3,SUV,4,0,30500,Automatic,M40i,2018,Gray,Black
WBSWD93568PY41116,BMW 3-Series,20000029,BMW,3-Series,Coupe,2,0,22995,Manual,,2008,Gray,Black
5YMCY0C03P9R60296,BMW X6,20000748,BMW,X6,Sport Utility,4,0,108900,Automatic,,2023,Black,Black
5UXCR4C06M9F39134,BMW X5,20000035,BMW,X5,SUV,4,0,41911,Automatic,sDrive40i,2021,Gray,Black
5UX53DP04P9P05690,BMW X3,20000034,BMW,X3,Sport Utility,4,0,42249,Automatic,xDrive30i,2023,Gray,Red
WBX47DP06NN176316,BMW X3,20000034,BMW,X3,,4,0,38885,Automatic,sDrive30i,2022,Black,Beige
5UXTR7C50KLF37408,BMW X3,20000034,BMW,X3,SUV,4,0,25990,Automatic,sDrive30i,2019,Black,Black
WBXJG7C01M3M76544,BMW X1,20000934,BMW,X1,SUV,4,0,27995,Automatic,sDrive28i,2021,Gray,Black
WBY8P4C0XM7H51378,BMW i3,20001124,BMW,i3,Hatchback,4,0,22996,Automatic,120Ah w/Range Extender,2021,Black,Gray
5UXTY9C05M9G57272,BMW X3,20000034,BMW,X3,SUV,4,0,44911,Automatic,M40i,2021,Black,Beige
WBS3U9C59GP969464,BMW 4-Series,20001093,BMW,4-Series,Convertible,2,0,37995,Manual,,2016,Gray,Black
5UXCR6C05L9B48034,BMW X5,20000035,BMW,X5,SUV,4,0,34771,Automatic,xDrive40i,2020,Blue,Black
WBXJG9C0XM5T13312,BMW X1,20000934,BMW,X1,Sport Utility,4,0,27900,Automatic,xDrive28i,2021,White,Black
5UXWZ7C39H0V92698,BMW X3,20000034,BMW,X3,Sport Utility,4,0,11239,Automatic,sDrive28i,2017,White,Beige
WBA53BH03PCM84426,BMW 5-Series,20000030,BMW,5-Series,sedan,4,4,42496,Automatic,530i,2023,Jet Black,Black
5UX43DP04N9M25955,BMW X3,20000034,BMW,X3,SUV,4,0,36881,Automatic,sDrive30i,2022,White,Black
5UXTY3C07M9E04709,BMW X3,20000034,BMW,X3,Sport Utility,4,0,29977,Automatic,sDrive30i,2021,Gray,Black
5UXKT0C50G0F75251,BMW X5,20000035,BMW,X5,Sport Utility,4,0,21995,Automatic,xDrive40e,2016,Gray,Orange
5UXCR4C07N9M65172,BMW X5,20000035,BMW,X5,Sport Utility,4,0,38888,Automatic,sDrive40i,2022,White,Beige
5UXCX6C03N9L61327,BMW X7,20001703,BMW,X7,Sport Utility,4,0,70888,Automatic,M50I,2022,Gray,Black
5UXTY3C09M9H19270,BMW X3,20000034,BMW,X3,SUV,4,0,30498,Automatic,sDrive30i,2021,White,Black
WBA13BJ0XMWW88417,BMW 5-Series,20000030,BMW,5-Series,sedan,4,4,33997,Automatic,530i xDrive,2021,Jet Black,
5YM23CS05R9W28053,BMW XM,20001955,BMW,XM,Sport Utility,4,0,148888,Automatic,,2024,Blue,Black
WBX73EF06P5W52115,BMW X1,20000934,BMW,X1,SUV,4,0,38995,Automatic,xDrive28i,2023,Green,Black
WB523CF07RCN49050,BMW iX,20001847,BMW,iX,Sport Utility,4,0,79999,Automatic,xDrive50,2024,Blue,Black
5UXCR4C09M9E64350,BMW X5,20000035,BMW,X5,SUV,4,0,36288,Automatic,sDrive40i,2021,Gray,Black
5YM23CS05P9S15319,BMW XM,20001955,BMW,XM,SUV,4,0,149895,Automatic,Sports Activity Vehicle,2023,Gray,Orange
WBXYJ1C07P5V69557,BMW X2,20001451,BMW,X2,Sport Utility,4,0,28965,Automatic,xDrive28i,2023,Gray,Black
5UXKR0C58G0S89952,BMW X5,20000035,BMW,X5,SUV,4,0,13000,Automatic,xDrive35i,2016,White,Brown
WBALL5C52DJ104429,BMW Z4,20000037,BMW,Z4,Convertible,2,0,15999,Automatic,sDrive28i,2013,White,Beige
WBX73EF0XR5Y32524,BMW X1,20000934,BMW,X1,SUV,4,0,40944,Automatic,xDrive28i,2024,Gray,Black
5UX33EU09R9T15205,BMW X5,20000035,BMW,X5,SUV,4,0,96720,Automatic,M60i,2024,,
5UXCR6C0XM9F94889,BMW X5,20000035,BMW,X5,SUV,4,0,48881,Automatic,xDrive40i,2021,White,White
5UXTY9C0XM9F48290,BMW X3,20000034,BMW,X3,SUV,4,0,36995,Automatic,M40i,2021,Black,Black
WBS43AZ09PCM26093,BMW 4-Series,20001093,BMW,4-Series,Coupe,2,0,83866,Automatic,,2023,White,Black
WB533CF04PCM92310,BMW iX,20001847,BMW,iX,SUV,4,0,104295,Automatic,M60,2023,White,
5UXCY4C09M9H32431,BMW X6,20000748,BMW,X6,SUV,4,0,52999,Automatic,sDrive40i,2021,Blue,White
5UXTY3C03M9G20752,BMW X3,20000034,BMW,X3,SUV,4,0,28352,Automatic,sDrive30i,2021,,
5UXCY4C00M9E34396,BMW X6,20000748,BMW,X6,SUV,4,0,58999,Manual,sDrive40i Sport Utility 4D,2021,Black,Black
WBX73EF00P5W68777,BMW X1,20000934,BMW,X1,SUV,4,0,37885,Automatic,xDrive28i,2023,Gray,
WBXHU7C59K3H46056,BMW X1,20000934,BMW,X1,Sport Utility,4,0,20499,Automatic,sDrive28i,2019,Blue,Brown
5UXTR7C54KLF23625,BMW X3,20000034,BMW,X3,SUV,4,0,22966,Automatic,sDrive30i,2019,Gray,Black
WBXHT3C37G5E55948,BMW X1,20000934,BMW,X1,Sport Utility,4,0,15790,Automatic,xDrive 28i,2016,White,Brown
5UXCR4C00M9G16516,BMW X5,20000035,BMW,X5,SUV,4,0,39397,Automatic,sDrive40i,2021,Black,Black
5UXTY3C0XM9E17096,BMW X3,20000034,BMW,X3,Sport Utility,4,0,29991,Automatic,sDrive30i,2021,Black,Black
5UXTY3C07M9E33093,BMW X3,20000034,BMW,X3,,4,0,25699,Automatic,sDrive30i,2021,White,Black
WBAVM1C53DVW41804,BMW X1,20000934,BMW,X1,SUV,4,0,9495,Automatic,sDrive 28i,2013,Gray,Black
5UX43DP02R9T72081,BMW X3,20000034,BMW,X3,SUV,4,0,49992,Automatic,sDrive30i,2024,Black,Black
5UXTR7C5XKLR39658,BMW X3,20000034,BMW,X3,Sport Utility,4,0,19995,Automatic,Panoramic Moonroof Convertible. Package Heated Seats,2019,White,Black
